round	mode	prog_id	app	runner	prog_name	prog_type	verdict	phase	rc	errno	duration_ms	opt_sha256	insn_before	insn_after	sites_applied	summary
1	kinsn5	263	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		10	7885dc40b117adac0089d5c46288a1dbb235dc5a5d200a91e1a8fff054d3d7af	400	400	0	create dummy BPF map id 986 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/263/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	264	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		200	b686714eb7d24a92bab8585bb22c090d03541bec93f38addb1113b8b18184f8c	1021	1021	0	
1	kinsn5	265	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		33	1d018a5b0c4dead9e2bee3d9c0216682662e8440a6d81eac8aa90dba5a63f6c1	255	255	0	
1	kinsn5	266	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		53	738f113c255811903b58f8a4761b1cf876e4a7073686f62335562a2457448efb	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c2c659a3e00       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	267	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		26	369ac9d127362a821a120a2aa3a1c024026f17b57e733ddc0f16e08b155afd01	2109	2109	0	create dummy BPF map id 860 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/267/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	268	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		77	2173b723ab8fc444eff543ecb4bc571c71887ac6f9ff3628008d490d9e082175	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c185199ae00       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	269	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		207	bb7188fd33cdc00a05a1ad22ce5e305ce0b8482df2390ebc12a85414b7917c0b	1021	1021	0	
1	kinsn5	270	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		13	bd4bef93d01f8346fc97769f931c8229d26e775a0079a0f5031572a291b089bd	400	400	0	create dummy BPF map id 1018 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/270/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	271	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		23	de981259acc4c997106960bebf4936a8d85d5aa4769c2e08111bce1a307bfe2d	255	255	0	
1	kinsn5	272	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		16	479f4a5ba1329a0bc7169c11b46d252af4565406a7dcd6e367e2685c0c2c156c	2109	2109	0	create dummy BPF map id 906 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/272/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	273	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		44	c155f919d83084348c75bf6952f32bcd22c3fecfe8165184d4465319c1f1c828	380	380	0	
1	kinsn5	274	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		19	47a4010db458fb07d75746af3a95479d0f7e1bbfd56449984365a2bba01bf422	2174	2174	0	create dummy BPF map id 934 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/274/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	275	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		220	a32c026bbf41fa6b10cc31142a72e3278de08de80e12347f405410155ca83d0a	1021	1021	0	
1	kinsn5	276	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		16	dd67d277591af7d54314f04d242627e6ef10c8246a7d61e4b5d3f472fe430c01	2109	2109	0	create dummy BPF map id 946 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/276/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	277	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		20	6dc691183da08b066cdcbf4dba004010416f6981ac347e5341d8c21b4f0f7596	2174	2174	0	create dummy BPF map id 974 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/277/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	278	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		27	14826c5b8e4dc0f100b565adc116fa574e418a69c8c74322eb6c945ffce13a4b	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c3504bd1000       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	279	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		10	93845ab4c0e9710777595099f0c9d836846425787ea4e3532dd06651c7d72f96	400	400	0	create dummy BPF map id 1054 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/279/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	280	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		21	74623498ea120c4e73861e9199cb7c5a3b9d5252156d299ed85a79b0a4c287b0	380	380	0	
1	kinsn5	281	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		18	c08cd84ff853e74c7dabd41a74dc1b5046e19e745092d7e2dfd3ceda7aa7ddbb	255	255	0	
1	kinsn5	282	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		27	ad3ca9a1bb74584a19b5cea85fa88ac3d279f64e148bf4691128cab354d84f0f	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c186ead0200       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	283	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		21	4df380ebdbb8e23f1efb6d4bd7482b30ff21921f51ac40590c7a5f48afbff219	380	380	0	
1	kinsn5	284	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		16	e9b2f9aecec0f9bea75afcf3eafca74eaa369f958ac842f236f64398d2266159	2109	2109	0	create dummy BPF map id 1065 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/284/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	285	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		205	c7219c0cbad901967105fb8a63c9a6c2c091e4349dd2bcf7a9b459aae312eff3	1021	1021	0	
1	kinsn5	286	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		13	21649ff767c8828f4938714e810d06c7d011caee1bd06fa36889fd6f3a389d12	400	400	0	create dummy BPF map id 1241 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/286/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	287	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		19	4f5d15385d1998c9f3e7b1bb44087c07f5c0bb8c8509f6be2f2572255c680158	2174	2174	0	create dummy BPF map id 1093 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/287/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	288	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	0f2d3c5609de920e6c3142d0c3bc4aca0de678ea2896b1c7b619c030a1f0e3f9	255	255	0	
1	kinsn5	289	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	bpfverify	1		12	26a74974b1c6c371ba059033f70b0e161c1559201b3f47bec12163341683f586	2084	2084	0	create dummy BPF map id 1111 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/289/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	290	tetragon/observer	tetragon	generic_retkpro	kprobe	accepted	bpfverify	0		205	3e0ca8ef46776df8a8de9e0b7ff91f898d4e1ec0504385760c64df62a60b2bb2	771	771	0	
1	kinsn5	291	tetragon/observer	tetragon	generic_retkpro	kprobe	rejected	bpfverify	1		58	bcfd12bdbc6c8c9102fbe35796dce6ac1e21d5f1fbf38b070744318b46cfcff3	3041	3041	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (79) r1 = *(u64 *)(r9 +80)         ; R1_w=scalar() R9_w=ctx() | 2: (7b) *(u64 *)(r10 -128) = r1       ; R1_w=scalar(id=1) R10=fp0 fp-128_w=scalar(id=1) | 4: (63) *(u32 *)(r10 -132) = r6       ; R6_w=0 R10=fp0 fp-136=0000???? | 5: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 7: (18) r1 = 0xffff8c2153540000       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 9: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	292	tetragon/observer	tetragon	generic_retkpro	kprobe	accepted	bpfverify	0		18	b4fef9342b1541490c7d161c2ecdeacc451019647bd20c58eb1509cf14f6c163	128	128	0	
1	kinsn5	293	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		15	39989c425f3a7a4f5c3fc80395335a16377f9b1331ade80884ccf2b13328c89f	400	400	0	create dummy BPF map id 1282 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/293/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	294	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	d8f4d5b10fec0d35616133098cb84be8ff9e5923be9e2934e968039e66ea5e46	255	255	0	
1	kinsn5	295	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		28	c4c0cea495dd694bac8e6ca3dd00ea965bc4f72e5150c1cacf8a8185fbcc991c	380	380	0	
1	kinsn5	296	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		26	69a89d4115a28a5a2e87766bd918f2ac9e48547a510614a15503bbf0b06e030b	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c212aea3a00       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	297	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		15	6f5db08676d654f3f2849856f7dddf791f5b89242f496f39410870eb7410594e	2109	2109	0	create dummy BPF map id 1146 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/297/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	298	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		208	f7f13315446866a3d535914de7f65b5ff082176b65db58a0b41e6c2ef6efdb45	1021	1021	0	
1	kinsn5	299	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		26	7cb260e97253131df1fcf239f3d3f1a869d16a4182369f42ec8bb90c586bd6f0	2174	2174	0	create dummy BPF map id 1174 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/299/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	300	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		18	caed51df97c7aa386d42cc2582e07c7b4404a33243856a67cd6575e77ee6c10e	2174	2174	0	create dummy BPF map id 1214 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/300/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	301	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		13	1ce3036335aab0e672dda796f4c603a44ab5faa94b5890882f5672758fe74799	2109	2109	0	create dummy BPF map id 1186 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/301/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	302	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		21	9bc83b4871303d2cdac9560e5f14842b03f14d4dd57984f514652baa2db4a0d5	380	380	0	
1	kinsn5	303	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		16	9a39f602a5fe8ca4a8ebcf6e907e0f6e86df9cff26aa176e01f54d037e14365c	255	255	0	
1	kinsn5	304	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		25	9a5c69bd8be08447adf291f7269b7a5108ee3cecd2a2f29ba056d9fdeba25612	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c212aea1e00       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	305	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		16	65998e49c3ac5c36a727a22fdf9c10f6e6a9885a1637c3beb812189906ed6e57	400	400	0	create dummy BPF map id 1316 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/305/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	306	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		204	c979d3c294df21fe076ca836246c2917adfef8b72a49714beae3af720d7d77c9	1021	1021	0	
1	kinsn5	307	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		16	a609ba6b8cdfbc4574336efeef4c080580b146290df8c8d036ac05777f85891b	2109	2109	0	create dummy BPF map id 1343 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/307/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	308	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		13	a0462dc79836247f636820b650976df3c2aa9187d7f719d687f13ef8542fd906	400	400	0	create dummy BPF map id 1628 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/308/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	309	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		201	a8ccc3cbfca05ef58a7a5a24da333ea978bc4aa78b06a36cfebae94af51521c1	1021	1021	0	
1	kinsn5	310	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		21	ecac0d34d32bb4e512d125cc96c4162199aa53a032b9403b6176ef810811cb5f	2174	2174	0	create dummy BPF map id 1371 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/310/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	311	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	5bdb9cc2be25a9d4c7dcf6109de09b8fa3681af7724a3bfaa4d44595fa788493	255	255	0	
1	kinsn5	312	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		27	889d4a21c612301aff446a639254dea9934e8b27a3cbdd89f816c07d8d504094	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c186ead0200       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	313	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		23	1f8421e3110ee0b42b3b2d7331d8936abdc67c61f1322bae8c0d63ef78340cbc	380	380	0	
1	kinsn5	314	tetragon/observer	tetragon	generic_retkpro	kprobe	accepted	bpfverify	0		204	b73f4e164e00d24eb7713097444ab7fc6c9423f7491473ad0d019d48db49f211	771	771	0	
1	kinsn5	315	tetragon/observer	tetragon	generic_retkpro	kprobe	unverifiable	bpfverify	1		19	1bf70dbcd6c0d25a2c2c734db9b7256e04ac44f7e63c33efbc7db74627857039	2084	2084	0	create dummy BPF map id 1389 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/315/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	316	tetragon/observer	tetragon	generic_retkpro	kprobe	accepted	bpfverify	0		16	f5ddab0ff84b640b4385529d938380f9b14bcbb522cc420a6662b7be36bd8874	128	128	0	
1	kinsn5	317	tetragon/observer	tetragon	generic_retkpro	kprobe	rejected	bpfverify	1		68	6126cb729e48819e03378d3715bdde4e1ac7f0ecb2aaac90b93490677b544226	3041	3041	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (79) r1 = *(u64 *)(r9 +80)         ; R1_w=scalar() R9_w=ctx() | 2: (7b) *(u64 *)(r10 -128) = r1       ; R1_w=scalar(id=1) R10=fp0 fp-128_w=scalar(id=1) | 4: (63) *(u32 *)(r10 -132) = r6       ; R6_w=0 R10=fp0 fp-136=0000???? | 5: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 7: (18) r1 = 0xffff8c1bc275f600       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 9: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608)
1	kinsn5	318	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		17	40745e4d05a39e0bf278e92430646f6992aea669827da30e0fe1465f836eeba9	255	255	0	
1	kinsn5	319	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		20	e91c028efebb1f5be13774bb9c8afb63f4265cd8e092f9f6f814ff166c1609a1	2174	2174	0	create dummy BPF map id 1452 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/319/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	320	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		20	fa8a781400d13d3e1bda25c7ea6f4d17418acc2cd71bee0d814323d0ece30f24	380	380	0	
1	kinsn5	321	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		13	dc412d5e61da05dc3024c1592d404335486ff0a63b68ce2b69887501aa851b3b	2109	2109	0	create dummy BPF map id 1424 type 12 key_size 4 value_size 4 max_entries 8 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/321/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	322	tetragon/observer	tetragon	generic_kprobe_	kprobe	unverifiable	bpfverify	1		10	cb1566d2b840fcf5132a72d08fab01c2f1d3791f2788b26f57970784ad849a73	400	400	0	create dummy BPF map id 1693 type 13 key_size 4 value_size 4 max_entries 128 from /home/yunwei37/workspace/bpf-benchmark/corpus/results/x86_kvm_corpus_20260430_193236_794969/details/workdirs/322/map_fds.json: BPF_MAP_CREATE: Invalid argument (os error 22)
1	kinsn5	323	tetragon/observer	tetragon	generic_kprobe_	kprobe	accepted	bpfverify	0		201	e7795afb26644a73a94cbb2001d26bd1926205999047c7185e377721974de41c	1021	1021	0	
1	kinsn5	324	tetragon/observer	tetragon	generic_kprobe_	kprobe	rejected	bpfverify	1		27	e2660f1567f70a94780ec8585ec2275cf596bf52fa061938f8a8bf5817698060	3582	3582	0	0: R1=ctx() R10=fp0 | 0: (bf) r9 = r1                       ; R1=ctx() R9_w=ctx() | 1: (b7) r1 = 0                        ; R1_w=0 | 2: (63) *(u32 *)(r10 -172) = r1       ; R1_w=0 R10=fp0 fp-176=0000???? | 3: (bf) r2 = r10                      ; R2_w=fp0 R10=fp0 | 5: (18) r1 = 0xffff8c185268e200       ; R1_w=map_ptr(map=process_call_he,ks=4,vs=25608) | 7: (85) call bpf_map_lookup_elem#1    ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) | 8: (bf) r7 = r0                       ; R0_w=map_value(map=process_call_he,ks=4,vs=25608) R7_w=map_value(map=process_call_he,ks=4,vs=25608)
